fault_severity,location,severity_type,resource_type,log_feature,volume,event_type
1,927,0,8,189,3,1
1,695,0,6,189,9,1
1,8,1,8,211,2,5
1,787,1,8,74,3,5
1,197,0,8,190,1,1
1,301,1,2,143,2,23
1,12,0,8,204,7,1
1,300,0,8,49,1,1
1,739,1,8,213,12,5
1,213,1,2,98,1,22
1,852,0,8,48,1,1
1,592,1,7,136,1,1
1,731,0,2,85,3,0
1,430,1,2,138,1,23
1,657,0,8,189,1,1
1,320,1,2,143,2,22
1,124,0,2,85,1,8
1,739,1,8,213,12,5
1,269,1,2,93,1,23
1,777,0,8,65,4,1
1,358,0,8,35,1,1
1,572,0,8,48,2,1
1,774,0,8,217,1,1
1,752,0,8,64,1,5
1,387,1,2,98,1,23
1,297,1,2,98,1,23
1,214,0,2,87,1,9
1,731,0,2,85,3,0
1,367,1,2,99,2,22
1,361,1,2,143,1,23
1,134,1,2,143,1,23
1,766,0,8,211,1,1
1,64,0,8,72,2,1
1,325,1,2,141,1,22
1,737,0,2,87,1,9
1,32,0,8,189,4,1
1,351,0,2,87,1,9
1,313,1,8,99,1,1
1,356,1,2,95,1,23
1,748,0,8,57,1,1
1,639,0,8,49,7,1
1,301,1,2,93,1,22
1,917,0,8,72,2,1
1,918,0,8,199,1,3
1,603,0,2,127,1,28
1,775,1,8,74,4,5
1,112,0,8,189,2,1
1,898,0,8,213,12,5
1,108,0,8,202,10,5
1,334,1,2,146,1,22
1,614,0,8,72,1,1
1,780,0,8,48,3,1
1,592,1,7,92,1,1
1,707,0,8,48,21,1
1,242,1,2,98,4,23
1,566,1,8,74,2,5
1,608,0,8,74,2,1
1,90,0,8,73,4,1
1,48,0,8,73,4,1
1,669,1,8,48,1,1
1,685,0,8,77,2,1
1,821,0,6,199,2,1
1,97,0,8,48,2,1
1,430,1,2,99,1,22
1,80,1,2,99,1,23
1,850,1,2,101,1,22
1,860,1,8,74,3,5
1,340,1,2,138,1,23
1,773,0,8,48,1,1
1,644,1,8,213,6,5
1,292,1,2,143,4,23
1,112,0,8,189,2,1
1,679,0,8,199,1,1
1,75,1,8,74,1,5
1,42,1,8,74,5,5
1,107,0,8,189,13,1
1,675,1,8,49,1,1
1,445,1,2,143,10,23
1,222,0,8,52,2,1
1,775,0,8,74,2,1
1,704,0,8,199,2,1
1,656,0,8,63,3,1
1,408,0,2,138,2,8
1,105,0,8,211,1,1
1,787,1,8,74,1,5
1,134,1,2,140,1,22
1,795,0,8,48,2,1
1,656,0,8,201,16,1
1,657,0,8,48,1,1
1,637,0,8,49,8,1
1,798,0,8,199,1,1
1,911,1,8,213,8,5
1,236,1,2,99,3,23
1,15,0,8,189,6,1
1,675,1,8,49,1,1
1,752,1,8,202,3,5
1,870,1,8,74,3,5
1,707,0,8,48,1,1
1,121,0,8,218,10,1
1,163,1,2,88,1,23
1,42,1,8,74,2,5
1,34,0,8,189,2,1
1,250,1,2,143,2,22
1,927,0,8,216,1,1
1,614,0,8,211,4,5
1,614,1,8,213,11,5
1,328,0,2,85,2,8
1,221,1,2,93,1,23
1,112,0,8,199,2,1
1,172,1,2,93,1,23
1,679,0,8,48,5,1
1,713,0,8,199,1,1
1,881,0,8,48,4,1
1,825,0,8,63,1,8
1,888,0,8,189,1,1
1,283,1,2,143,5,23
1,922,0,8,79,2,1
1,881,0,8,48,4,1
1,870,0,8,72,2,1
1,695,0,8,115,3,1
1,888,0,8,189,1,1
1,704,0,8,189,2,1
1,766,0,8,202,20,5
1,760,0,8,199,1,1
1,389,0,2,80,1,23
1,825,0,8,186,4,1
1,394,1,2,98,1,22
1,51,1,8,74,3,5
1,308,1,2,98,1,23
1,808,0,8,49,2,1
1,257,1,2,143,2,22
1,744,0,8,48,1,1
1,579,0,8,6,1,1
1,893,0,8,73,2,1
1,795,0,8,48,2,1
1,918,0,8,199,1,3
1,32,0,8,48,1,1
1,927,0,8,216,1,1
1,8,1,8,211,1,5
1,764,0,8,68,1,5
1,238,0,8,85,1,8
1,407,0,2,98,2,8
1,707,0,8,216,1,1
1,731,0,2,85,3,0
1,131,1,2,98,9,23
1,925,0,8,202,12,1
1,778,0,6,199,1,3
1,858,0,8,73,4,1
1,926,1,8,72,1,5
1,274,1,2,98,1,23
1,274,0,2,132,1,23
1,920,0,8,218,1,1
1,107,1,8,199,1,1
1,0,0,8,50,2,5
1,730,0,8,77,1,1
1,898,1,8,74,2,5
1,92,0,8,199,1,1
1,870,1,8,74,3,5
1,53,0,8,197,1,1
1,31,0,8,189,2,1
1,911,0,8,211,2,5
1,764,1,8,213,8,5
1,149,0,2,144,1,8
1,310,1,2,143,7,22
1,925,1,8,213,10,5
1,230,1,2,100,1,22
1,648,1,7,90,1,1
1,563,0,2,85,1,8
1,8,1,8,211,1,5
1,32,0,8,189,1,1
1,240,1,2,143,1,22
1,880,1,8,199,1,1
1,398,0,2,98,1,22
1,17,0,8,48,2,1
1,707,0,8,48,1,1
1,748,0,8,57,1,1
1,34,0,8,189,2,1
1,764,1,8,74,3,5
1,690,1,8,53,1,5
1,572,0,8,199,2,1
1,34,0,8,218,3,1
1,410,1,2,132,2,22
1,19,1,8,211,1,5
1,907,0,8,217,1,1
1,15,0,8,189,3,1
1,145,1,2,143,1,22
1,108,0,8,202,9,5
1,221,1,2,98,1,23
1,84,0,8,199,2,1
1,881,0,8,189,2,1
1,769,0,6,199,4,1
1,20,1,2,101,1,23
1,434,1,2,146,1,23
1,690,0,8,66,3,1
1,652,0,8,199,1,1
1,12,0,8,204,1,1
1,860,1,8,74,2,5
1,656,0,8,63,7,1
1,686,0,8,74,5,1
1,108,0,8,74,8,5
1,108,1,8,74,1,5
1,760,0,8,189,7,1
1,632,0,8,49,8,1
1,75,0,8,213,16,1
1,579,0,8,202,1,5
1,870,0,8,211,9,5
1,787,1,8,74,1,5
1,230,1,2,143,2,23
1,403,1,2,99,1,23
1,8,1,8,211,2,5
1,760,0,8,217,1,1
1,909,0,8,48,1,1
1,407,3,2,143,1,23
1,387,1,2,98,1,23
1,75,1,8,74,1,5
1,51,1,8,213,4,5
1,99,0,8,201,3,1
1,585,0,8,189,8,1
1,362,1,2,143,1,23
1,669,0,8,199,2,3
1,885,0,8,137,1,1
1,88,0,8,199,2,3
1,433,1,2,98,1,22
1,282,1,2,143,2,22
1,229,1,2,143,2,22
1,773,0,8,48,3,1
1,84,0,8,199,2,1
1,897,0,8,189,4,1
1,713,0,8,115,1,4
1,192,1,2,93,1,22
1,648,1,8,205,4,1
1,920,0,8,189,2,1
1,614,0,8,211,4,5
1,898,1,8,74,2,5
1,301,1,2,93,1,22
1,540,0,8,209,1,1
1,246,1,2,98,24,22
1,870,0,8,72,1,1
1,181,1,2,138,2,22
1,569,1,8,74,4,5
1,11,0,8,65,5,1
1,848,0,8,213,1,1
1,893,0,8,73,4,1
1,835,0,8,44,1,1
1,39,0,8,189,2,1
1,817,0,8,199,1,1
1,905,1,2,143,1,23
1,920,0,8,48,2,1
1,310,3,2,143,2,23
1,15,0,8,189,5,1
1,826,0,8,115,1,3
1,400,1,2,143,1,22
1,621,1,7,137,1,1
1,39,0,8,189,2,1
1,766,1,8,64,3,5
1,279,1,2,101,1,22
1,905,1,2,143,1,23
1,162,0,2,85,1,8
1,849,0,8,115,1,3
1,659,1,8,213,4,5
1,680,0,8,189,1,1
1,393,0,8,189,1,1
1,731,0,2,85,3,0
1,310,3,2,143,2,23
1,221,1,2,93,1,23
1,690,0,8,50,1,1
1,398,0,2,98,1,22
1,229,1,2,143,2,22
1,436,1,2,143,3,22
1,744,0,8,189,4,1
1,154,1,2,88,1,23
1,798,0,8,199,1,1
1,644,1,8,74,2,5
1,764,0,8,202,1,5
1,920,0,8,218,1,1
1,11,0,8,65,5,1
1,221,1,2,93,1,23
1,920,0,8,189,1,1
1,301,1,2,143,2,22
1,794,0,8,181,1,1
1,561,1,8,49,1,1
1,170,1,2,98,1,23
1,108,0,8,64,2,5
1,608,0,8,199,1,1
1,885,0,8,42,2,1
1,292,1,2,99,3,22
1,876,0,8,213,1,1
1,764,1,8,72,5,5
1,142,0,8,199,2,1
1,686,0,8,74,2,5
1,142,0,8,199,2,1
1,320,1,2,143,2,22
1,400,0,2,85,1,8
1,825,0,8,63,1,8
1,616,0,8,24,2,5
1,308,1,2,98,1,23
1,732,0,2,90,1,11
1,774,0,8,217,1,1
1,146,1,2,98,3,23
1,337,0,2,132,2,23
1,764,1,8,74,3,5
1,911,0,8,74,2,5
1,731,0,2,85,1,0
1,410,1,2,132,2,22
1,8,1,8,211,1,5
1,702,0,8,48,5,1
1,679,0,8,199,1,1
1,585,0,8,48,1,1
1,32,0,8,48,1,1
1,31,0,8,48,4,1
1,337,0,2,132,2,23
1,563,0,2,85,1,8
1,853,0,7,189,1,1
1,389,1,2,157,1,23
1,690,0,8,50,1,1
1,650,0,8,189,2,1
1,774,0,8,217,1,1
1,695,1,8,48,1,1
1,637,0,8,49,8,1
1,678,0,8,48,3,1
1,774,0,8,217,1,1
1,659,1,8,213,8,5
1,231,0,2,138,1,9
1,110,0,8,115,2,1
1,614,0,8,211,2,5
1,381,0,2,158,1,23
1,8,1,8,211,1,5
1,576,1,8,89,1,11
1,325,1,2,143,1,22
1,133,0,8,198,2,1
1,758,0,8,42,1,1
1,920,0,8,48,2,1
1,911,1,8,64,3,5
1,295,1,2,98,1,22
1,707,0,8,216,1,1
1,713,0,8,115,1,4
1,760,0,8,48,1,1
1,246,1,2,98,24,22
1,244,1,2,98,1,22
1,885,0,8,42,2,1
1,111,0,8,49,1,1
1,361,1,2,143,1,23
1,229,1,2,143,2,22
1,775,0,8,74,2,1
1,179,0,8,48,2,1
1,170,1,2,98,1,23
1,372,1,2,93,1,22
1,768,0,8,72,2,5
1,429,3,2,143,1,23
1,218,1,2,98,1,23
1,659,1,8,74,2,5
1,66,0,8,48,3,1
1,786,1,8,74,3,5
1,82,0,8,186,4,5
1,429,1,2,143,1,22
1,224,0,8,143,2,1
1,32,0,8,189,4,1
1,8,1,8,74,1,5
1,656,0,8,63,7,1
1,764,0,8,213,5,5
1,218,1,2,98,1,23
1,635,0,8,76,1,1
1,75,1,8,213,10,5
1,659,1,8,213,13,5
1,42,1,8,74,2,5
1,659,0,8,204,4,1
1,686,0,8,64,5,1
1,860,0,8,211,1,1
1,394,1,2,98,1,22
1,288,1,2,143,1,22
1,911,0,8,74,2,5
1,90,0,8,73,2,1
1,226,1,2,143,1,23
1,707,0,8,48,1,1
1,768,0,8,72,4,5
1,614,1,8,74,2,5
1,613,0,8,211,2,5
1,898,0,8,74,7,1
1,230,1,2,93,2,22
1,246,1,2,98,24,22
1,60,1,8,72,1,5
1,8,1,8,74,1,5
1,850,1,2,98,2,22
1,752,0,8,74,4,1
1,418,1,2,146,3,23
1,65,0,8,199,1,1
1,187,0,8,57,1,1
1,709,1,8,213,2,5
1,325,1,2,141,1,22
1,108,0,8,74,8,5
1,269,1,2,93,1,23
1,870,0,8,72,2,1
1,700,0,8,40,1,1
1,852,0,8,48,1,1
1,853,0,8,189,1,11
1,101,0,8,86,1,1
1,226,1,2,143,1,23
1,882,0,8,73,4,1
1,31,0,8,199,1,1
1,51,1,8,213,9,5
1,686,0,8,204,1,1
1,695,0,8,62,2,1
1,760,0,8,199,1,1
1,496,0,8,76,1,1
1,579,0,8,64,1,5
1,97,0,8,48,1,1
1,764,1,8,74,1,5
1,909,0,8,48,1,1
1,706,0,8,49,2,1
1,159,1,2,99,1,23
1,752,1,8,74,2,5
1,752,1,8,74,1,5
1,112,0,8,199,1,1
1,134,1,2,138,1,23
1,752,1,8,202,3,5
1,537,1,8,49,1,1
1,814,0,8,64,2,1
1,184,1,2,143,1,23
1,752,0,8,213,26,1
1,566,1,8,213,4,5
1,108,0,8,202,10,5
1,860,1,8,74,2,5
1,189,1,2,146,1,22
1,172,1,2,93,1,23
1,635,0,8,76,1,1
1,97,0,8,199,1,1
1,860,1,8,213,4,5
1,680,0,8,189,2,1
1,51,1,8,213,9,5
1,399,1,2,98,1,23
1,584,0,8,153,1,3
1,798,1,8,137,2,1
1,850,1,2,101,1,22
1,60,1,8,213,10,5
1,214,1,2,143,1,22
1,680,0,8,189,2,1
1,760,0,8,48,3,1
1,157,1,2,98,1,23
1,649,1,8,48,1,1
1,739,1,8,74,2,5
1,20,1,2,101,1,22
1,584,0,8,41,1,1
1,922,0,8,48,2,1
1,911,0,8,74,6,1
1,585,0,8,48,17,1
1,15,0,8,189,5,1
1,638,0,8,190,17,1
1,274,0,2,132,1,23
1,319,1,2,98,2,23
1,429,3,2,143,1,23
1,585,0,8,48,1,1
1,925,0,8,211,1,5
1,17,0,8,48,1,1
1,32,0,8,189,4,1
1,292,1,2,143,2,22
1,870,0,8,211,9,5
1,685,0,8,77,2,1
1,722,0,8,213,7,1
1,181,1,2,138,2,22
1,686,0,8,74,11,5
1,64,0,8,72,2,1
1,911,1,8,74,6,5
1,570,0,8,199,2,1
1,798,0,8,199,1,1
1,563,0,2,85,1,8
1,610,0,8,48,2,1
1,18,0,8,211,3,1
1,659,1,8,213,13,5
1,236,0,8,80,1,1
1,176,1,2,88,1,22
1,787,1,8,74,2,5
1,648,1,7,199,1,1
1,584,0,8,153,1,3
1,773,0,8,48,1,1
1,808,0,8,49,2,1
1,709,0,8,66,1,1
1,394,1,2,143,1,23
1,308,1,2,98,1,23
1,644,1,8,74,4,5
1,763,0,2,87,3,9
1,752,0,8,64,1,5
1,569,0,8,213,6,1
1,659,1,8,74,2,5
1,424,0,2,85,1,8
1,89,0,8,189,2,1
1,860,1,8,72,1,5
1,780,0,8,189,2,1
1,8,1,8,213,6,5
1,467,1,2,139,19,23
1,66,0,8,48,3,1
1,752,0,8,50,4,1
1,764,0,8,202,1,5
1,752,0,8,74,4,1
1,787,1,8,213,16,5
1,12,0,8,204,7,1
1,922,0,8,48,2,1
1,445,1,2,145,1,23
1,584,0,8,199,2,3
1,238,0,8,85,1,8
1,787,1,8,213,2,5
1,349,1,2,98,1,23
1,316,1,2,98,1,22
1,447,1,8,180,1,1
1,110,0,8,115,2,1
1,860,1,8,213,10,5
1,686,0,8,74,11,5
1,238,0,8,85,1,8
1,11,0,8,65,5,1
1,709,1,8,74,2,5
1,267,1,2,143,1,23
1,881,1,8,216,1,1
1,768,0,8,72,3,1
1,429,3,2,143,1,23
1,635,0,8,76,1,1
1,850,1,2,93,1,23
1,644,1,8,213,6,5
1,408,0,2,138,2,8
1,286,0,8,56,1,1
1,773,0,8,79,2,1
1,31,0,8,48,4,1
1,65,0,8,199,1,1
1,785,0,8,189,1,1
1,8,1,8,211,2,5
1,695,0,6,189,9,1
1,722,0,8,213,7,1
1,752,1,8,213,4,5
1,134,1,2,140,1,22
1,429,1,2,143,1,22
1,358,0,8,35,1,1
1,785,0,8,189,1,1
1,911,0,8,74,2,5
1,752,1,8,74,1,5
1,34,0,8,217,1,1
1,764,0,8,64,1,5
1,700,0,8,40,1,1
1,324,1,2,141,5,22
1,32,0,8,189,4,1
1,272,1,2,143,1,23
1,768,0,8,72,3,1
1,152,1,2,98,1,23
1,695,0,8,189,2,1
1,787,1,8,74,3,5
1,786,1,8,50,1,5
1,608,0,8,21,1,1
1,404,1,2,101,1,22
1,108,0,8,202,10,5
1,33,0,8,48,2,1
1,329,0,2,132,1,23
1,882,0,8,212,3,8
1,246,1,2,98,24,22
1,467,1,2,138,1,22
1,157,1,2,98,1,23
1,419,0,8,39,1,1
1,17,0,8,48,2,1
1,786,0,8,202,17,1
1,786,1,8,213,22,5
1,325,1,2,94,2,23
1,829,0,8,85,1,1
1,286,0,8,56,1,1
1,412,1,2,98,3,22
1,45,1,8,199,1,4
1,659,1,8,74,2,5
1,419,0,8,39,1,1
1,134,1,2,138,1,23
1,42,1,8,74,2,5
1,410,1,2,132,2,22
1,267,1,2,143,1,23
1,764,0,8,213,28,1
1,112,0,8,189,1,1
1,821,0,6,199,2,1
1,364,1,2,94,1,22
1,134,1,2,93,1,22
1,328,0,2,85,2,8
1,893,0,8,73,2,1
1,14,0,8,189,2,3
1,93,0,8,48,1,1
1,85,0,8,199,1,1
1,857,0,8,189,4,1
1,254,1,2,98,1,23
1,189,1,2,146,1,22
1,165,1,2,143,1,23
1,238,0,8,85,1,8
1,911,1,8,213,8,5
1,659,1,8,213,8,5
1,186,0,8,56,1,1
1,86,1,8,74,2,5
1,584,0,8,199,2,3
1,404,1,2,101,1,22
1,75,1,8,213,10,5
1,540,0,8,49,11,1
1,152,1,2,98,1,23
1,860,1,8,213,10,5
1,42,1,8,74,5,5
1,143,0,2,85,1,8
1,179,0,8,189,1,1
1,562,0,2,85,1,8
1,412,1,2,98,3,22
1,787,1,8,213,24,5
1,639,0,8,49,7,1
1,650,0,8,57,1,1
1,764,0,8,204,2,5
1,678,0,8,189,1,1
1,267,1,2,143,1,23
1,288,0,8,220,1,1
1,882,0,8,73,4,1
1,279,1,2,143,1,1
1,185,0,2,138,1,8
1,38,0,8,189,1,1
1,686,0,8,74,11,5
1,911,0,8,64,1,1
1,821,0,6,199,2,1
1,121,0,8,218,3,1
1,65,0,8,199,5,1
1,686,0,8,64,5,1
1,340,1,2,93,2,22
1,695,0,6,189,9,1
1,722,0,8,213,7,1
1,172,1,2,143,2,22
1,636,0,8,190,4,1
1,131,1,2,143,19,22
1,876,0,8,73,2,1
1,66,0,8,119,1,1
1,680,0,8,189,1,1
1,171,0,8,48,2,1
1,920,0,8,79,4,1
1,38,0,8,189,1,1
1,835,0,8,44,1,1
1,53,0,8,197,1,1
1,644,1,8,74,4,5
1,387,1,2,98,1,23
1,659,1,8,74,3,5
1,38,0,8,189,1,1
1,860,0,8,211,1,1
1,835,0,8,44,1,1
1,56,0,8,189,1,1
1,108,0,8,64,2,5
1,925,0,8,202,12,1
1,612,0,8,79,3,1
1,925,0,8,202,12,1
1,920,0,8,189,4,1
1,394,1,2,143,1,23
1,876,0,8,213,1,1
1,86,1,8,213,2,5
1,52,0,8,211,8,5
1,146,1,2,98,3,23
1,659,1,8,213,4,5
1,32,0,8,189,1,1
1,90,0,8,73,4,1
1,709,1,8,74,3,5
1,248,1,2,98,2,22
1,679,0,8,189,2,1
1,108,0,8,213,16,1
1,799,0,8,75,2,1
1,324,1,2,141,5,22
1,154,1,2,88,1,23
1,849,0,8,115,1,3
1,887,1,2,98,2,23
1,752,0,8,50,4,1
1,864,0,8,189,3,1
1,760,0,8,48,3,1
1,606,0,2,127,1,28
1,767,0,8,211,1,1
1,768,0,8,72,5,5
1,679,0,8,48,5,1
1,752,0,8,50,4,1
1,860,0,8,211,1,1
1,927,0,8,189,3,1
1,911,0,8,74,2,5
1,108,0,8,202,9,5
1,377,3,2,143,1,23
1,786,1,8,213,15,5
1,325,1,2,139,3,23
1,689,0,8,36,1,1
1,576,1,8,89,1,11
1,352,1,2,143,1,22
1,766,1,8,64,3,5
1,310,1,2,98,2,22
1,21,0,8,48,1,1
1,767,0,8,211,1,1
1,686,0,8,204,1,1
1,775,0,8,74,5,1
1,433,1,2,98,4,23
1,669,1,8,189,1,1
1,112,0,8,189,2,1
1,773,0,8,79,1,1
1,62,0,8,73,1,1
1,743,0,8,199,3,6
1,614,0,8,211,4,5
1,383,0,2,85,1,8
1,701,0,8,181,1,1
1,99,0,8,201,3,1
1,804,0,8,189,6,1
1,351,0,2,87,1,9
1,42,1,8,74,2,5
1,608,0,8,191,2,1
1,197,0,8,190,1,1
1,848,0,8,73,4,1
1,286,1,2,143,1,22
1,86,1,8,74,3,5
1,445,1,2,100,2,22
1,152,1,2,98,1,23
1,659,0,8,204,4,1
1,112,0,8,189,2,1
1,659,1,8,213,8,5
1,308,1,2,98,1,23
1,925,0,8,72,1,5
1,17,0,8,189,10,1
1,881,1,8,216,1,1
1,566,1,8,213,2,5
1,566,1,8,213,2,5
1,653,0,8,48,4,1
1,870,0,8,211,9,5
1,82,0,8,186,4,5
1,12,0,8,204,7,1
1,768,0,2,85,1,8
1,689,0,8,179,2,1
1,540,0,8,209,1,1
1,585,0,8,48,2,1
1,230,1,2,93,2,22
1,825,0,8,201,1,1
1,51,1,8,74,3,5
1,418,1,2,146,3,23
1,927,0,8,48,2,1
1,649,0,8,48,1,1
1,614,1,8,74,2,5
1,676,0,8,79,1,1
1,143,1,2,132,2,22
1,656,0,8,201,16,1
1,313,1,8,99,1,1
1,467,1,2,138,1,22
1,614,0,8,213,12,5
1,214,0,2,87,1,23
1,825,0,8,201,1,1
1,540,0,8,209,1,1
1,830,1,2,143,4,23
1,923,0,8,77,1,1
1,149,1,2,143,2,23
1,38,0,8,189,1,1
1,702,0,8,199,1,1
1,764,0,8,204,2,5
1,86,1,8,213,10,5
1,679,0,8,48,3,1
1,412,1,2,98,1,22
1,300,0,8,49,1,1
1,352,1,2,143,1,22
1,283,1,2,143,1,22
1,52,0,8,211,8,1
1,659,1,8,213,13,5
1,704,0,8,189,1,1
1,927,0,8,199,1,1
1,143,0,2,85,1,8
1,744,1,8,199,1,1
1,644,1,8,74,3,5
1,579,0,8,64,1,5
1,189,1,2,146,1,22
1,164,1,2,88,1,22
1,226,1,2,143,1,23
1,690,0,8,50,1,1
1,764,1,8,64,1,5
1,120,1,2,98,1,22
1,146,0,2,132,3,22
1,269,0,2,144,1,8
1,690,1,8,64,1,5
1,585,0,8,189,8,1
1,722,1,8,74,1,5
1,80,1,2,93,1,23
1,739,1,8,213,12,5
1,610,0,8,48,2,1
1,18,0,8,211,3,1
1,55,0,8,199,3,3
1,342,0,2,85,1,8
1,622,0,8,48,3,1
1,20,1,2,94,5,23
1,230,1,2,93,2,22
1,849,0,8,115,1,3
1,880,0,8,48,1,1
1,584,0,7,137,1,1
1,764,1,8,74,3,5
1,121,0,8,218,3,1
1,825,0,8,201,1,1
1,764,0,8,202,12,5
1,265,1,2,143,1,22
1,760,0,8,217,1,1
1,775,1,8,213,8,5
1,292,1,2,98,1,22
1,668,0,8,211,2,1
1,764,0,8,68,1,5
1,172,1,2,93,1,23
1,157,1,2,98,1,23
1,860,1,8,74,2,5
1,636,0,8,190,4,1
1,566,1,8,213,2,5
1,362,1,2,143,1,23
1,686,0,8,211,1,1
1,329,0,2,132,1,23
1,51,0,8,211,3,1
1,182,1,2,143,1,22
1,282,1,2,143,2,22
1,653,0,8,48,2,1
1,372,1,2,93,1,22
1,163,1,2,88,1,23
1,709,1,8,213,10,5
1,885,0,8,199,1,1
1,174,1,2,143,1,22
1,127,1,2,138,1,22
1,229,1,2,143,2,23
1,101,0,8,202,6,1
1,320,1,2,143,2,22
1,927,0,8,189,3,1
1,864,0,8,189,3,1
1,56,0,8,48,1,1
1,848,0,8,73,4,1
1,778,0,6,199,1,3
1,669,0,8,199,2,3
1,95,0,8,54,2,1
1,876,0,8,213,1,1
1,860,1,8,74,1,5
1,8,0,8,202,1,1
1,569,1,8,213,23,5
1,259,1,2,143,1,23
1,907,0,8,217,1,1
1,911,1,8,213,10,5
1,97,0,8,199,2,1
1,107,0,8,48,1,1
1,860,0,8,211,1,1
1,431,0,2,93,1,22
1,592,1,7,136,1,1
1,20,1,2,101,1,22
1,236,0,8,80,1,1
1,799,0,8,75,2,1
1,331,1,2,93,1,22
1,850,1,2,98,2,22
1,352,1,2,143,1,22
1,12,0,8,66,2,1
1,269,0,2,144,1,8
1,633,0,8,49,8,1
1,732,0,8,105,4,12
1,292,1,2,144,1,22
1,860,0,8,211,1,1
1,778,1,8,189,1,4
1,108,0,8,72,2,5
1,923,0,8,77,1,1
1,214,0,2,87,1,9
1,176,1,2,88,1,22
1,51,1,8,74,3,5
1,786,1,8,74,3,5
1,351,1,2,143,1,22
1,383,0,2,85,1,8
1,786,1,8,74,3,5
1,187,0,8,57,1,1
1,112,0,8,199,1,1
1,799,0,8,189,1,1
1,739,1,8,213,2,5
1,690,0,8,50,1,1
1,310,3,2,143,2,23
1,695,0,8,115,3,1
1,351,1,2,98,2,22
1,778,0,6,199,1,3
1,17,0,8,48,2,1
1,585,0,8,48,1,1
1,230,1,2,144,1,22
1,266,0,2,87,1,9
1,255,0,2,132,1,23
1,775,0,8,213,2,1
1,926,1,8,72,1,5
1,709,1,8,74,2,5
1,752,1,8,202,3,5
1,186,0,8,56,1,1
1,92,0,8,199,1,1
1,89,0,8,189,2,1
1,690,0,8,204,1,1
1,584,0,7,137,1,1
1,568,0,8,49,1,1
1,410,1,2,132,2,22
1,764,1,8,64,1,5
1,612,0,8,79,3,1
1,51,1,8,213,4,5
1,678,0,8,48,3,1
1,398,0,2,85,1,23
1,678,0,8,189,1,1
1,644,1,8,74,3,5
1,266,0,2,85,2,23
1,179,0,8,48,2,1
1,80,1,2,93,1,23
1,15,0,8,189,5,1
1,65,0,8,199,1,1
1,633,0,8,49,8,1
1,112,0,8,189,2,1
1,430,1,2,99,1,22
1,372,1,2,93,1,22
1,920,0,8,189,4,1
1,743,0,8,199,3,6
1,888,0,8,77,1,1
1,39,0,8,189,1,1
1,310,1,2,98,2,22
1,898,0,8,213,12,5
1,744,0,8,48,2,1
1,537,1,8,49,1,1
1,107,1,8,199,1,1
1,870,0,8,72,1,1
1,292,1,2,144,1,22
1,224,0,8,143,2,1
1,713,0,8,199,1,1
1,18,0,8,202,2,1
1,925,0,8,202,12,1
1,701,0,8,181,1,1
1,288,0,8,220,1,1
1,110,0,8,115,2,1
1,780,0,8,189,2,1
1,768,0,8,72,5,5
1,739,1,8,213,30,5
1,680,0,8,189,1,1
1,112,0,8,189,2,1
1,787,1,8,213,2,5
1,93,0,8,218,1,1
1,576,1,8,89,1,11
1,696,0,8,199,3,1
1,744,0,8,48,4,1
1,709,1,8,213,24,5
1,521,0,8,21,1,1
1,328,0,2,85,2,8
1,592,1,7,92,1,1
1,668,0,8,211,2,1
1,920,0,8,189,1,1
1,911,1,8,74,2,5
1,421,0,8,39,1,1
1,566,1,8,213,4,5
1,51,1,8,74,3,5
1,785,0,8,189,1,1
1,277,1,2,143,2,23
1,60,1,8,211,1,5
1,610,0,8,189,20,1
1,686,0,8,74,2,5
1,853,0,7,189,1,1
1,880,0,8,48,2,1
1,764,0,8,204,2,5
1,637,0,8,49,8,1
1,648,1,7,199,1,1
1,325,1,2,143,1,22
1,766,0,8,64,10,5
1,251,1,2,98,7,23
1,603,0,2,127,1,28
1,735,0,8,90,1,1
1,177,1,2,93,1,22
1,101,1,8,74,7,5
1,229,1,2,143,2,23
1,778,1,8,189,1,4
1,400,1,2,100,2,22
1,32,0,8,189,1,1
1,398,0,2,98,1,22
1,349,1,2,98,1,23
1,766,0,8,202,20,5
1,786,1,8,74,3,5
1,885,0,8,42,2,1
1,925,0,8,72,1,1
1,154,1,2,98,1,23
1,644,1,8,74,4,5
1,213,1,2,98,1,22
1,64,0,8,72,1,1
1,21,0,8,48,1,1
1,525,0,8,190,1,1
1,584,0,8,199,2,3
1,222,0,8,52,2,1
1,52,0,8,211,8,5
1,51,0,8,74,2,1
1,898,1,8,74,2,5
1,19,1,8,211,1,5
1,89,0,8,48,7,1
1,853,0,8,189,1,11
1,669,0,8,199,2,3
1,826,0,8,115,1,3
1,659,1,8,213,8,5
1,569,1,8,74,5,5
1,584,0,8,199,2,3
1,744,0,8,189,10,1
1,107,1,8,199,1,1
1,445,1,2,145,1,23
1,702,0,8,48,1,1
1,361,1,2,93,1,22
1,402,1,2,146,5,22
1,925,0,8,211,1,5
1,592,1,7,92,1,1
1,292,1,2,144,1,22
1,757,0,8,190,1,1
1,655,1,8,189,1,1
1,365,0,8,45,2,1
1,40,1,2,143,1,22
1,60,1,8,74,1,5
1,911,1,8,211,2,5
1,888,0,8,189,1,1
1,42,1,8,74,2,5
1,263,0,2,132,2,23
1,69,1,2,132,1,23
1,927,0,8,48,2,1
1,121,0,8,218,10,1
1,639,0,8,49,7,1
1,34,0,8,189,2,1
